"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","GDEXPRD","TOT","MLN_USD","A","2011",697.57664915353,
"EST","GDEXPRD","TOT","MLN_USD","A","2012",672.562167589776,
"EST","GDEXPRD","TOT","MLN_USD","A","2013",554.005030803408,
"EST","GDEXPRD","TOT","MLN_USD","A","2014",477.568795619262,
"EST","GDEXPRD","TOT","PC_GDP","A","1998",0.57073545327638,
"EST","GDEXPRD","TOT","PC_GDP","A","1999",0.68061982809321,
"EST","GDEXPRD","TOT","PC_GDP","A","2000",0.60009228176769,
"EST","GDEXPRD","TOT","PC_GDP","A","2001",0.6994528517218,
"EST","GDEXPRD","TOT","PC_GDP","A","2002",0.71607987256283,
"EST","GDEXPRD","TOT","PC_GDP","A","2003",0.76777031907014,
"EST","GDEXPRD","TOT","PC_GDP","A","2004",0.85191963648797,
"EST","GDEXPRD","TOT","PC_GDP","A","2005",0.92363549186223,
"EST","GDEXPRD","TOT","PC_GDP","A","2006",1.11665832206134,
"EST","GDEXPRD","TOT","PC_GDP","A","2007",1.06883925054166,
"EST","GDEXPRD","TOT","PC_GDP","A","2008",1.25952291147387,
"EST","GDEXPRD","TOT","PC_GDP","A","2009",1.39541392322559,
"EST","GDEXPRD","TOT","PC_GDP","A","2010",1.58141165487989,
"EST","GDEXPRD","TOT","PC_GDP","A","2011",2.30654628162492,
"EST","GDEXPRD","TOT","PC_GDP","A","2012",2.11426227769253,
"EST","GDEXPRD","TOT","PC_GDP","A","2013",1.71468404957178,
"EST","GDEXPRD","TOT","PC_GDP","A","2014",1.43636024822318,
"ISR","GDEXPRD","TOT","MLN_USD","A","1991",2133.64607700147,
"ISR","GDEXPRD","TOT","MLN_USD","A","1992",2358.47925319652,
"ISR","GDEXPRD","TOT","MLN_USD","A","1993",2562.22706363054,
"ISR","GDEXPRD","TOT","MLN_USD","A","1994",2812.22700403669,
"ISR","GDEXPRD","TOT","MLN_USD","A","1995",3007.25174575037,
"ISR","GDEXPRD","TOT","MLN_USD","A","1996",3391.23515893567,
"ISR","GDEXPRD","TOT","MLN_USD","A","1997",3822.34323570609,
"ISR","GDEXPRD","TOT","MLN_USD","A","1998",4141.30401053721,
"ISR","GDEXPRD","TOT","MLN_USD","A","1999",4892.91019837845,
"ISR","GDEXPRD","TOT","MLN_USD","A","2000",6298.84655958054,
"ISR","GDEXPRD","TOT","MLN_USD","A","2001",6721.09316523731,
"ISR","GDEXPRD","TOT","MLN_USD","A","2002",6630.79037749097,
"ISR","GDEXPRD","TOT","MLN_USD","A","2003",6332.05459874687,
"ISR","GDEXPRD","TOT","MLN_USD","A","2004",6613.96001102334,
"ISR","GDEXPRD","TOT","MLN_USD","A","2005",7197.0670648669,
"ISR","GDEXPRD","TOT","MLN_USD","A","2006",7781.91720335264,
"ISR","GDEXPRD","TOT","MLN_USD","A","2007",8818.07605563894,
"ISR","GDEXPRD","TOT","MLN_USD","A","2008",8926.38572860277,
"ISR","GDEXPRD","TOT","MLN_USD","A","2009",8605.0302107846,
"ISR","GDEXPRD","TOT","MLN_USD","A","2010",8658.73756718316,
"ISR","GDEXPRD","TOT","MLN_USD","A","2011",9281.88875377324,
"ISR","GDEXPRD","TOT","MLN_USD","A","2012",9829.13366219029,
"ISR","GDEXPRD","TOT","MLN_USD","A","2013",10049.4015476677,
"ISR","GDEXPRD","TOT","MLN_USD","A","2014",10357.5198766985,
"ISR","GDEXPRD","TOT","PC_GDP","A","1991",2.22762746154181,
"ISR","GDEXPRD","TOT","PC_GDP","A","1992",2.28506004595877,
"ISR","GDEXPRD","TOT","PC_GDP","A","1993",2.38430901505677,
"ISR","GDEXPRD","TOT","PC_GDP","A","1994",2.43600646176856,
"ISR","GDEXPRD","TOT","PC_GDP","A","1995",2.44359218198364,
"ISR","GDEXPRD","TOT","PC_GDP","A","1996",2.59576998264744,
"ISR","GDEXPRD","TOT","PC_GDP","A","1997",2.81100382058028,
"ISR","GDEXPRD","TOT","PC_GDP","A","1998",2.92135955332539,
"ISR","GDEXPRD","TOT","PC_GDP","A","1999",3.32721570619985,
"ISR","GDEXPRD","TOT","PC_GDP","A","2000",3.93169478238048,
"ISR","GDEXPRD","TOT","PC_GDP","A","2001",4.18514760128631,
"ISR","GDEXPRD","TOT","PC_GDP","A","2002",4.13173700165637,
"ISR","GDEXPRD","TOT","PC_GDP","A","2003",3.89968623839872,
"ISR","GDEXPRD","TOT","PC_GDP","A","2004",3.87512436409425,
"ISR","GDEXPRD","TOT","PC_GDP","A","2005",4.03944026083798,
"ISR","GDEXPRD","TOT","PC_GDP","A","2006",4.12818536149596,
"ISR","GDEXPRD","TOT","PC_GDP","A","2007",4.40744747197231,
"ISR","GDEXPRD","TOT","PC_GDP","A","2008",4.32914177087096,
"ISR","GDEXPRD","TOT","PC_GDP","A","2009",4.12100346812846,
"ISR","GDEXPRD","TOT","PC_GDP","A","2010",3.92991106752249,
"ISR","GDEXPRD","TOT","PC_GDP","A","2011",4.01098006893571,
"ISR","GDEXPRD","TOT","PC_GDP","A","2012",4.12856159165971,
"ISR","GDEXPRD","TOT","PC_GDP","A","2013",4.08816612253606,
"ISR","GDEXPRD","TOT","PC_GDP","A","2014",4.10856289359967,
"ROU","GDEXPRD","TOT","MLN_USD","A","1991",1584.7434804582,
"ROU","GDEXPRD","TOT","MLN_USD","A","1992",1576.57128234003,
"ROU","GDEXPRD","TOT","MLN_USD","A","1993",1719.25937125711,
"ROU","GDEXPRD","TOT","MLN_USD","A","1994",1514.60906326974,
"ROU","GDEXPRD","TOT","MLN_USD","A","1995",1676.76456994993,
"ROU","GDEXPRD","TOT","MLN_USD","A","1996",1549.04181484205,
"ROU","GDEXPRD","TOT","MLN_USD","A","1997",1254.42105807134,
"ROU","GDEXPRD","TOT","MLN_USD","A","1998",1059.80640227979,
"ROU","GDEXPRD","TOT","MLN_USD","A","1999",848.990120301831,
"ROU","GDEXPRD","TOT","MLN_USD","A","2000",800.452460222668,
"ROU","GDEXPRD","TOT","MLN_USD","A","2001",900.30116332115,
"ROU","GDEXPRD","TOT","MLN_USD","A","2002",918.023748899116,
"ROU","GDEXPRD","TOT","MLN_USD","A","2003",986.968877613544,
"ROU","GDEXPRD","TOT","MLN_USD","A","2004",1068.50795754637,
"ROU","GDEXPRD","TOT","MLN_USD","A","2005",1183.99457692733,
"ROU","GDEXPRD","TOT","MLN_USD","A","2006",1416.77130855586,
"ROU","GDEXPRD","TOT","MLN_USD","A","2007",1746.66983153652,
"ROU","GDEXPRD","TOT","MLN_USD","A","2008",2068.52909483013,
"ROU","GDEXPRD","TOT","MLN_USD","A","2009",1561.33523578992,
"ROU","GDEXPRD","TOT","MLN_USD","A","2010",1516.64095060031,
"ROU","GDEXPRD","TOT","MLN_USD","A","2011",1671.99576948893,
"ROU","GDEXPRD","TOT","MLN_USD","A","2012",1646.39942634954,
"ROU","GDEXPRD","TOT","MLN_USD","A","2013",1365.92066437762,
"ROU","GDEXPRD","TOT","MLN_USD","A","2014",1392.40256609387,
"ROU","GDEXPRD","TOT","PC_GDP","A","1991",0.7405680937237,
"ROU","GDEXPRD","TOT","PC_GDP","A","1992",0.79911307353649,
"ROU","GDEXPRD","TOT","PC_GDP","A","1993",0.86105766016023,
"ROU","GDEXPRD","TOT","PC_GDP","A","1994",0.72961480944303,
"ROU","GDEXPRD","TOT","PC_GDP","A","1995",0.7537816552823,
"ROU","GDEXPRD","TOT","PC_GDP","A","1996",0.67025690234222,
"ROU","GDEXPRD","TOT","PC_GDP","A","1997",0.57028233764515,
"ROU","GDEXPRD","TOT","PC_GDP","A","1998",0.49208060572389,
"ROU","GDEXPRD","TOT","PC_GDP","A","1999",0.39578834666561,
"ROU","GDEXPRD","TOT","PC_GDP","A","2000",0.36444602480704,
"ROU","GDEXPRD","TOT","PC_GDP","A","2001",0.38819721923615,
"ROU","GDEXPRD","TOT","PC_GDP","A","2002",0.37632582061194,
"ROU","GDEXPRD","TOT","PC_GDP","A","2003",0.38340731662282,
"ROU","GDEXPRD","TOT","PC_GDP","A","2004",0.38306773613092,
"ROU","GDEXPRD","TOT","PC_GDP","A","2005",0.40747181991182,
"ROU","GDEXPRD","TOT","PC_GDP","A","2006",0.45123417778973,
"ROU","GDEXPRD","TOT","PC_GDP","A","2007",0.52057235499915,
"ROU","GDEXPRD","TOT","PC_GDP","A","2008",0.56841423165678,
"ROU","GDEXPRD","TOT","PC_GDP","A","2009",0.46166537518011,
"ROU","GDEXPRD","TOT","PC_GDP","A","2010",0.45206076783763,
"ROU","GDEXPRD","TOT","PC_GDP","A","2011",0.49315940691265,
"ROU","GDEXPRD","TOT","PC_GDP","A","2012",0.48251356767495,
"ROU","GDEXPRD","TOT","PC_GDP","A","2013",0.38665867134359,
"ROU","GDEXPRD","TOT","PC_GDP","A","2014",0.38282626224315,
"RUS","GDEXPRD","TOT","MLN_USD","A","1989",53262.0663507437,
"RUS","GDEXPRD","TOT","MLN_USD","A","1990",55116.1859577082,
"RUS","GDEXPRD","TOT","MLN_USD","A","1991",36850.1754738781,
"RUS","GDEXPRD","TOT","MLN_USD","A","1992",16294.8798566818,
"RUS","GDEXPRD","TOT","MLN_USD","A","1993",15454.6236383275,
"RUS","GDEXPRD","TOT","MLN_USD","A","1994",14824.251114967,
"RUS","GDEXPRD","TOT","MLN_USD","A","1995",14369.6969701457,
"RUS","GDEXPRD","TOT","MLN_USD","A","1996",15731.0883868087,
"RUS","GDEXPRD","TOT","MLN_USD","A","1997",17233.284202839,
"RUS","GDEXPRD","TOT","MLN_USD","A","1998",14907.0211723663,
"RUS","GDEXPRD","TOT","MLN_USD","A","1999",16558.5723621317,
"RUS","GDEXPRD","TOT","MLN_USD","A","2000",19202.4325794798,
"RUS","GDEXPRD","TOT","MLN_USD","A","2001",22623.3390775165,
"RUS","GDEXPRD","TOT","MLN_USD","A","2002",25097.3893358766,
"RUS","GDEXPRD","TOT","MLN_USD","A","2003",27753.0933614854,
"RUS","GDEXPRD","TOT","MLN_USD","A","2004",26629.1739482584,
"RUS","GDEXPRD","TOT","MLN_USD","A","2005",26275.9572806607,
"RUS","GDEXPRD","TOT","MLN_USD","A","2006",28550.6536689585,
"RUS","GDEXPRD","TOT","MLN_USD","A","2007",32234.4166189523,
"RUS","GDEXPRD","TOT","MLN_USD","A","2008",31744.5538720844,
"RUS","GDEXPRD","TOT","MLN_USD","A","2009",35077.847319641,
"RUS","GDEXPRD","TOT","MLN_USD","A","2010",33093.5037778582,
"RUS","GDEXPRD","TOT","MLN_USD","A","2011",33298.4410963513,
"RUS","GDEXPRD","TOT","MLN_USD","A","2012",35535.2210135739,
"RUS","GDEXPRD","TOT","MLN_USD","A","2013",36241.2526517483,
"RUS","GDEXPRD","TOT","MLN_USD","A","2014",38215.668018541,
"RUS","GDEXPRD","TOT","PC_GDP","A","1989",1.90495838293228,
"RUS","GDEXPRD","TOT","PC_GDP","A","1990",2.03223947912631,
"RUS","GDEXPRD","TOT","PC_GDP","A","1991",1.43095613120383,
"RUS","GDEXPRD","TOT","PC_GDP","A","1992",0.74051266688632,
"RUS","GDEXPRD","TOT","PC_GDP","A","1993",0.76880785611447,
"RUS","GDEXPRD","TOT","PC_GDP","A","1994",0.84347574583764,
"RUS","GDEXPRD","TOT","PC_GDP","A","1995",0.85138157568233,
"RUS","GDEXPRD","TOT","PC_GDP","A","1996",0.96692628227836,
"RUS","GDEXPRD","TOT","PC_GDP","A","1997",1.04482955998273,
"RUS","GDEXPRD","TOT","PC_GDP","A","1998",0.95482567379676,
"RUS","GDEXPRD","TOT","PC_GDP","A","1999",0.99727313781995,
"RUS","GDEXPRD","TOT","PC_GDP","A","2000",1.05093189386171,
"RUS","GDEXPRD","TOT","PC_GDP","A","2001",1.17817285534144,
"RUS","GDEXPRD","TOT","PC_GDP","A","2002",1.24782189549973,
"RUS","GDEXPRD","TOT","PC_GDP","A","2003",1.28603417059441,
"RUS","GDEXPRD","TOT","PC_GDP","A","2004",1.15133436367358,
"RUS","GDEXPRD","TOT","PC_GDP","A","2005",1.06796716512264,
"RUS","GDEXPRD","TOT","PC_GDP","A","2006",1.0729391800739,
"RUS","GDEXPRD","TOT","PC_GDP","A","2007",1.11611445273447,
"RUS","GDEXPRD","TOT","PC_GDP","A","2008",1.04434618522191,
"RUS","GDEXPRD","TOT","PC_GDP","A","2009",1.25191734302752,
"RUS","GDEXPRD","TOT","PC_GDP","A","2010",1.13019582659624,
"RUS","GDEXPRD","TOT","PC_GDP","A","2011",1.09068598696407,
"RUS","GDEXPRD","TOT","PC_GDP","A","2012",1.1256179686552,
"RUS","GDEXPRD","TOT","PC_GDP","A","2013",1.13279383861639,
"RUS","GDEXPRD","TOT","PC_GDP","A","2014",1.18690622898683,
"SGP","GDEXPRD","TOT","MLN_USD","A","1994",1510.68235926809,
"SGP","GDEXPRD","TOT","MLN_USD","A","1995",1701.04560398857,
"SGP","GDEXPRD","TOT","MLN_USD","A","1996",2198.4411574273,
"SGP","GDEXPRD","TOT","MLN_USD","A","1997",2555.2304557845,
"SGP","GDEXPRD","TOT","MLN_USD","A","1998",3067.61322265694,
"SGP","GDEXPRD","TOT","MLN_USD","A","1999",3402.14709403639,
"SGP","GDEXPRD","TOT","MLN_USD","A","2000",3715.62633277686,
"SGP","GDEXPRD","TOT","MLN_USD","A","2001",4082.68724816029,
"SGP","GDEXPRD","TOT","MLN_USD","A","2002",4354.26218993019,
"SGP","GDEXPRD","TOT","MLN_USD","A","2003",4455.672081947,
"SGP","GDEXPRD","TOT","MLN_USD","A","2004",5069.60864389663,
"SGP","GDEXPRD","TOT","MLN_USD","A","2005",5594.46965922877,
"SGP","GDEXPRD","TOT","MLN_USD","A","2006",6012.97191946331,
"SGP","GDEXPRD","TOT","MLN_USD","A","2007",7187.32637413558,
"SGP","GDEXPRD","TOT","MLN_USD","A","2008",8204.33589642106,
"SGP","GDEXPRD","TOT","MLN_USD","A","2009",6718.62517880262,
"SGP","GDEXPRD","TOT","MLN_USD","A","2010",7218.05339265851,
"SGP","GDEXPRD","TOT","MLN_USD","A","2011",8190.06654499165,
"SGP","GDEXPRD","TOT","MLN_USD","A","2012",7894.15534894446,
"SGP","GDEXPRD","TOT","MLN_USD","A","2013",8267.42058083235,
"SGP","GDEXPRD","TOT","MLN_USD","A","2014",9373.7832603422,
"SGP","GDEXPRD","TOT","PC_GDP","A","1994",1.04268136181315,
"SGP","GDEXPRD","TOT","PC_GDP","A","1995",1.0969772803532,
"SGP","GDEXPRD","TOT","PC_GDP","A","1996",1.31843753650803,
"SGP","GDEXPRD","TOT","PC_GDP","A","1997",1.41507688133724,
"SGP","GDEXPRD","TOT","PC_GDP","A","1998",1.73749638594534,
"SGP","GDEXPRD","TOT","PC_GDP","A","1999",1.81627550495727,
"SGP","GDEXPRD","TOT","PC_GDP","A","2000",1.82154486799259,
"SGP","GDEXPRD","TOT","PC_GDP","A","2001",2.020756492305,
"SGP","GDEXPRD","TOT","PC_GDP","A","2002",2.0680675520865,
"SGP","GDEXPRD","TOT","PC_GDP","A","2003",2.02636130973514,
"SGP","GDEXPRD","TOT","PC_GDP","A","2004",2.10458750116579,
"SGP","GDEXPRD","TOT","PC_GDP","A","2005",2.16066630798684,
"SGP","GDEXPRD","TOT","PC_GDP","A","2006",2.13328380863159,
"SGP","GDEXPRD","TOT","PC_GDP","A","2007",2.33699243760369,
"SGP","GDEXPRD","TOT","PC_GDP","A","2008",2.62081615927642,
"SGP","GDEXPRD","TOT","PC_GDP","A","2009",2.15924592328967,
"SGP","GDEXPRD","TOT","PC_GDP","A","2010",2.01296993122617,
"SGP","GDEXPRD","TOT","PC_GDP","A","2011",2.15054539575117,
"SGP","GDEXPRD","TOT","PC_GDP","A","2012",1.9994711832012,
"SGP","GDEXPRD","TOT","PC_GDP","A","2013",2.00048198874992,
"SGP","GDEXPRD","TOT","PC_GDP","A","2014",2.19658708413861,
"SVN","GDEXPRD","TOT","MLN_USD","A","1993",494.893974978097,
"SVN","GDEXPRD","TOT","MLN_USD","A","1994",572.819937350497,
"SVN","GDEXPRD","TOT","MLN_USD","A","1995",527.239397440525,
"SVN","GDEXPRD","TOT","MLN_USD","A","1996",462.815703783624,
"SVN","GDEXPRD","TOT","MLN_USD","A","1997",479.162524300253,
"SVN","GDEXPRD","TOT","MLN_USD","A","1998",518.357649037687,
"SVN","GDEXPRD","TOT","MLN_USD","A","1999",558.966425375267,
"SVN","GDEXPRD","TOT","MLN_USD","A","2000",590.096795153014,
"SVN","GDEXPRD","TOT","MLN_USD","A","2001",657.412693842516,
"SVN","GDEXPRD","TOT","MLN_USD","A","2002",669.145057788071,
"SVN","GDEXPRD","TOT","MLN_USD","A","2003",595.631497005111,
"SVN","GDEXPRD","TOT","MLN_USD","A","2004",682.834760602191,
"SVN","GDEXPRD","TOT","MLN_USD","A","2005",733.129842669421,
"SVN","GDEXPRD","TOT","MLN_USD","A","2006",840.750626584347,
"SVN","GDEXPRD","TOT","MLN_USD","A","2007",835.127558246903,
"SVN","GDEXPRD","TOT","MLN_USD","A","2008",984.968671202286,
"SVN","GDEXPRD","TOT","MLN_USD","A","2009",1014.6733880481,
"SVN","GDEXPRD","TOT","MLN_USD","A","2010",1163.73058713495,
"SVN","GDEXPRD","TOT","MLN_USD","A","2011",1379.6011101607,
"SVN","GDEXPRD","TOT","MLN_USD","A","2012",1428.42245640677,
"SVN","GDEXPRD","TOT","MLN_USD","A","2013",1426.71709596984,
"SVN","GDEXPRD","TOT","MLN_USD","A","2014",1347.42955104395,
"SVN","GDEXPRD","TOT","PC_GDP","A","1993",1.53703206638469,
"SVN","GDEXPRD","TOT","PC_GDP","A","1994",1.68906810901843,
"SVN","GDEXPRD","TOT","PC_GDP","A","1995",1.49333172254051,
"SVN","GDEXPRD","TOT","PC_GDP","A","1996",1.26633281459486,
"SVN","GDEXPRD","TOT","PC_GDP","A","1997",1.24727002476992,
"SVN","GDEXPRD","TOT","PC_GDP","A","1998",1.30637314180871,
"SVN","GDEXPRD","TOT","PC_GDP","A","1999",1.33813789235178,
"SVN","GDEXPRD","TOT","PC_GDP","A","2000",1.35630221247168,
"SVN","GDEXPRD","TOT","PC_GDP","A","2001",1.46773491573489,
"SVN","GDEXPRD","TOT","PC_GDP","A","2002",1.43873426818996,
"SVN","GDEXPRD","TOT","PC_GDP","A","2003",1.24528025858516,
"SVN","GDEXPRD","TOT","PC_GDP","A","2004",1.36805999580874,
"SVN","GDEXPRD","TOT","PC_GDP","A","2005",1.41229207665382,
"SVN","GDEXPRD","TOT","PC_GDP","A","2006",1.53291001955202,
"SVN","GDEXPRD","TOT","PC_GDP","A","2007",1.42382106971663,
"SVN","GDEXPRD","TOT","PC_GDP","A","2008",1.62563914521595,
"SVN","GDEXPRD","TOT","PC_GDP","A","2009",1.81628607095718,
"SVN","GDEXPRD","TOT","PC_GDP","A","2010",2.05763302355831,
"SVN","GDEXPRD","TOT","PC_GDP","A","2011",2.4235833459987,
"SVN","GDEXPRD","TOT","PC_GDP","A","2012",2.57946684645785,
"SVN","GDEXPRD","TOT","PC_GDP","A","2013",2.60393074168498,
"SVN","GDEXPRD","TOT","PC_GDP","A","2014",2.38647387075735,
"ZAF","GDEXPRD","TOT","MLN_USD","A","1983",2504.68027144309,
"ZAF","GDEXPRD","TOT","MLN_USD","A","1985",2692.75300323184,
"ZAF","GDEXPRD","TOT","MLN_USD","A","1987",2477.1494176799,
"ZAF","GDEXPRD","TOT","MLN_USD","A","1989",2449.16982950136,
"ZAF","GDEXPRD","TOT","MLN_USD","A","1991",2878.40546046564,
"ZAF","GDEXPRD","TOT","MLN_USD","A","1993",2071.28002587272,
"ZAF","GDEXPRD","TOT","MLN_USD","A","1997",2329.86456494275,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2001",3146.29185840567,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2003",3567.72142302472,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2004",3989.33847469618,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2005",4457.06541583629,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2006",4897.67618891158,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2007",5072.39772995312,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2008",5265.64597094896,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2009",4877.96300625781,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2010",4433.25477888765,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2011",4558.06487663608,
"ZAF","GDEXPRD","TOT","MLN_USD","A","2012",4643.22275734554,
"ZAF","GDEXPRD","TOT","PC_GDP","A","1983",0.79063234158603,
"ZAF","GDEXPRD","TOT","PC_GDP","A","1985",0.8186786314245,
"ZAF","GDEXPRD","TOT","PC_GDP","A","1987",0.73750115754411,
"ZAF","GDEXPRD","TOT","PC_GDP","A","1989",0.68341330873302,
"ZAF","GDEXPRD","TOT","PC_GDP","A","1991",0.81403601451941,
"ZAF","GDEXPRD","TOT","PC_GDP","A","1993",0.59127240911038,
"ZAF","GDEXPRD","TOT","PC_GDP","A","1997",0.58354441721648,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2001",0.71578101080313,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2003",0.76051125231564,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2004",0.81334104913712,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2005",0.86315110409979,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2006",0.89814994019789,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2007",0.88286519756796,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2008",0.88815898944013,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2009",0.83562101498718,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2010",0.73703588199161,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2011",0.73420005811664,
"ZAF","GDEXPRD","TOT","PC_GDP","A","2012",0.73167478149727,
"TWN","GDEXPRD","TOT","MLN_USD","A","1995",7536.89855230477,
"TWN","GDEXPRD","TOT","MLN_USD","A","1996",8126.46327133616,
"TWN","GDEXPRD","TOT","MLN_USD","A","1997",9008.30686940761,
"TWN","GDEXPRD","TOT","MLN_USD","A","1998",9846.8796342813,
"TWN","GDEXPRD","TOT","MLN_USD","A","1999",10843.6955676842,
"TWN","GDEXPRD","TOT","MLN_USD","A","2000",11351.1294486127,
"TWN","GDEXPRD","TOT","MLN_USD","A","2001",11845.4099923801,
"TWN","GDEXPRD","TOT","MLN_USD","A","2002",13022.6007130872,
"TWN","GDEXPRD","TOT","MLN_USD","A","2003",14296.334307948,
"TWN","GDEXPRD","TOT","MLN_USD","A","2004",15532.1039893792,
"TWN","GDEXPRD","TOT","MLN_USD","A","2005",16835.042837106,
"TWN","GDEXPRD","TOT","MLN_USD","A","2006",18587.6046526753,
"TWN","GDEXPRD","TOT","MLN_USD","A","2007",20171.3737456995,
"TWN","GDEXPRD","TOT","MLN_USD","A","2008",21965.8662925256,
"TWN","GDEXPRD","TOT","MLN_USD","A","2009",22928.5485760922,
"TWN","GDEXPRD","TOT","MLN_USD","A","2010",25060.7744302884,
"TWN","GDEXPRD","TOT","MLN_USD","A","2011",26867.9002190289,
"TWN","GDEXPRD","TOT","MLN_USD","A","2012",27953.7844442832,
"TWN","GDEXPRD","TOT","MLN_USD","A","2013",29083.4241975224,
"TWN","GDEXPRD","TOT","MLN_USD","A","2014",30213.0446330427,
"TWN","GDEXPRD","TOT","PC_GDP","A","1995",1.69037334468983,
"TWN","GDEXPRD","TOT","PC_GDP","A","1996",1.71658626357697,
"TWN","GDEXPRD","TOT","PC_GDP","A","1997",1.79323939764887,
"TWN","GDEXPRD","TOT","PC_GDP","A","1998",1.88096312838349,
"TWN","GDEXPRD","TOT","PC_GDP","A","1999",1.94099679603189,
"TWN","GDEXPRD","TOT","PC_GDP","A","2000",1.90924353321922,
"TWN","GDEXPRD","TOT","PC_GDP","A","2001",2.01781663651088,
"TWN","GDEXPRD","TOT","PC_GDP","A","2002",2.10121501235277,
"TWN","GDEXPRD","TOT","PC_GDP","A","2003",2.21543670244204,
"TWN","GDEXPRD","TOT","PC_GDP","A","2004",2.25990429745094,
"TWN","GDEXPRD","TOT","PC_GDP","A","2005",2.32363985392146,
"TWN","GDEXPRD","TOT","PC_GDP","A","2006",2.42893798741351,
"TWN","GDEXPRD","TOT","PC_GDP","A","2007",2.47464165005087,
"TWN","GDEXPRD","TOT","PC_GDP","A","2008",2.67593541872445,
"TWN","GDEXPRD","TOT","PC_GDP","A","2009",2.83766032352655,
"TWN","GDEXPRD","TOT","PC_GDP","A","2010",2.80351980047617,
"TWN","GDEXPRD","TOT","PC_GDP","A","2011",2.89551486345052,
"TWN","GDEXPRD","TOT","PC_GDP","A","2012",2.95161887747774,
"TWN","GDEXPRD","TOT","PC_GDP","A","2013",3.0047205854898,
"TWN","GDEXPRD","TOT","PC_GDP","A","2014",3.00354194955656,
"EU28","GDEXPRD","TOT","MLN_USD","A","1995",198305.505007931,
"EU28","GDEXPRD","TOT","MLN_USD","A","1996",201822.668185459,
"EU28","GDEXPRD","TOT","MLN_USD","A","1997",207989.308360467,
"EU28","GDEXPRD","TOT","MLN_USD","A","1998",215847.214601761,
"EU28","GDEXPRD","TOT","MLN_USD","A","1999",229222.491869117,
"EU28","GDEXPRD","TOT","MLN_USD","A","2000",240902.673172923,
"EU28","GDEXPRD","TOT","MLN_USD","A","2001",249585.119316238,
"EU28","GDEXPRD","TOT","MLN_USD","A","2002",254675.805925608,
"EU28","GDEXPRD","TOT","MLN_USD","A","2003",256818.192040362,
"EU28","GDEXPRD","TOT","MLN_USD","A","2004",259291.818686941,
"EU28","GDEXPRD","TOT","MLN_USD","A","2005",265534.543060898,
"EU28","GDEXPRD","TOT","MLN_USD","A","2006",279227.866836151,
"EU28","GDEXPRD","TOT","MLN_USD","A","2007",289799.013196729,
"EU28","GDEXPRD","TOT","MLN_USD","A","2008",303841.492187398,
"EU28","GDEXPRD","TOT","MLN_USD","A","2009",303344.248863136,
"EU28","GDEXPRD","TOT","MLN_USD","A","2010",308914.69652333,
"EU28","GDEXPRD","TOT","MLN_USD","A","2011",321041.460809437,
"EU28","GDEXPRD","TOT","MLN_USD","A","2012",326739.681909912,
"EU28","GDEXPRD","TOT","MLN_USD","A","2013",328745.52413891,
"EU28","GDEXPRD","TOT","MLN_USD","A","2014",336705.304265251,
"EU28","GDEXPRD","TOT","PC_GDP","A","1995",1.60200933963354,
"EU28","GDEXPRD","TOT","PC_GDP","A","1996",1.59860323740215,
"EU28","GDEXPRD","TOT","PC_GDP","A","1997",1.60244985965915,
"EU28","GDEXPRD","TOT","PC_GDP","A","1998",1.61156248765645,
"EU28","GDEXPRD","TOT","PC_GDP","A","1999",1.66385930175854,
"EU28","GDEXPRD","TOT","PC_GDP","A","2000",1.68233144553428,
"EU28","GDEXPRD","TOT","PC_GDP","A","2001",1.69957106197812,
"EU28","GDEXPRD","TOT","PC_GDP","A","2002",1.70589754222438,
"EU28","GDEXPRD","TOT","PC_GDP","A","2003",1.69574417473494,
"EU28","GDEXPRD","TOT","PC_GDP","A","2004",1.66975220256614,
"EU28","GDEXPRD","TOT","PC_GDP","A","2005",1.67277171304023,
"EU28","GDEXPRD","TOT","PC_GDP","A","2006",1.69498000393766,
"EU28","GDEXPRD","TOT","PC_GDP","A","2007",1.70096646396153,
"EU28","GDEXPRD","TOT","PC_GDP","A","2008",1.76846325022607,
"EU28","GDEXPRD","TOT","PC_GDP","A","2009",1.84273826829167,
"EU28","GDEXPRD","TOT","PC_GDP","A","2010",1.84185602992057,
"EU28","GDEXPRD","TOT","PC_GDP","A","2011",1.88140421588672,
